name,kind,latitude,longitude,wind_speed_kmh,wind_gust_kmh,air_temperature_c,wind_from_degrees,u_ms,v_ms,valid_at_utc,model_run_utc,method
,grid,38.25,-5.0,2.4,2.2,15.6,180.5,0.0055,0.6734,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-4.75,1.8,1.5,16.1,27.2,-0.2245,-0.4366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-4.5,5.1,4.8,16.2,7.9,-0.1945,-1.3966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-4.25,6.0,5.8,16.6,11.9,-0.3445,-1.6366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-4.0,4.8,4.8,16.7,36.1,-0.7845,-1.0766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-3.75,6.7,6.6,17.2,54.4,-1.5045,-1.0766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-3.5,7.8,7.6,17.4,60.7,-1.8845,-1.0566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-3.25,7.5,7.6,17.4,72.0,-1.9845,-0.6466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-3.0,6.6,6.6,16.2,80.4,-1.8145,-0.3066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-2.75,8.5,6.9,13.9,119.1,-2.0545,1.1434,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-2.5,7.1,6.2,12.2,114.5,-1.8045,0.8234,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-2.25,5.2,5.1,13.2,116.1,-1.2945,0.6334,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-2.0,4.0,4.0,14.4,129.9,-0.8545,0.7134,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-1.75,1.3,1.2,18.0,306.2,0.2955,-0.2166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-1.5,3.9,3.7,18.4,333.6,0.4855,-0.9766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-1.25,5.6,5.5,18.3,2.0,-0.0545,-1.5566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-1.0,6.3,5.8,18.7,7.7,-0.2345,-1.7366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-0.75,7.0,6.9,20.1,11.4,-0.3845,-1.9066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-7.25,3.9,4.0,19.7,104.5,-1.0545,0.2734,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-7.0,4.2,4.0,18.9,106.7,-1.1145,0.3334,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-6.75,5.4,5.1,18.5,131.7,-1.1145,0.9934,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-6.5,6.0,6.2,19.2,151.7,-0.7945,1.4734,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-6.25,11.5,11.6,19.9,162.0,-0.9845,3.0334,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-6.0,11.1,13.8,18.4,147.6,-1.6545,2.6034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-5.75,11.2,17.4,17.2,148.3,-1.6345,2.6434,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-5.5,8.5,8.4,17.0,154.5,-1.0145,2.1234,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-5.25,5.5,5.5,17.1,151.5,-0.7245,1.3334,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-5.0,4.1,4.4,17.2,132.9,-0.8445,0.7834,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-4.75,3.5,3.3,17.0,104.5,-0.9445,0.2434,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-4.5,4.0,3.7,16.2,84.0,-1.1145,-0.1166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-4.25,2.7,2.6,15.5,39.6,-0.4845,-0.5866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-4.0,2.7,2.6,15.9,36.7,-0.4445,-0.5966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-3.75,3.8,3.7,15.4,106.5,-1.0245,0.3034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-3.5,6.3,6.2,15.5,127.8,-1.3845,1.0734,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-3.25,5.4,5.5,15.3,103.3,-1.4545,0.3434,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-3.0,6.2,6.2,14.7,82.1,-1.7145,-0.2366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-2.75,7.8,6.9,14.3,89.6,-2.1545,-0.0166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-2.5,10.0,12.0,12.6,109.3,-2.6345,0.9234,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-2.25,6.1,7.6,13.4,91.8,-1.7045,0.0534,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-2.0,3.6,4.0,15.2,95.4,-0.9945,0.0934,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-1.75,2.9,3.0,17.1,34.9,-0.4645,-0.6666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-1.5,6.2,6.2,17.1,41.0,-1.1345,-1.3066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-1.25,8.6,9.1,16.1,37.0,-1.4445,-1.9166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-1.0,7.4,7.6,16.1,9.9,-0.3545,-2.0266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-0.75,8.3,8.4,17.1,8.1,-0.3245,-2.2766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-0.5,8.7,8.4,18.7,11.8,-0.4945,-2.3666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.5,-0.25,12.9,16.3,22.2,28.6,-1.7245,-3.1566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-7.0,4.8,4.8,18.8,49.2,-1.0045,-0.8666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-6.75,3.1,3.7,19.6,106.0,-0.8145,0.2334,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-6.5,6.7,6.9,20.2,89.2,-1.8545,-0.0266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-6.25,9.6,9.8,20.1,111.3,-2.4745,0.9634,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-6.0,10.6,12.0,18.6,136.5,-2.0245,2.1334,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-5.75,10.0,12.0,18.2,140.2,-1.7845,2.1434,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-5.5,9.1,9.1,18.5,133.1,-1.8545,1.7334,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-5.25,6.3,5.8,18.5,117.3,-1.5545,0.8034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-5.0,4.3,4.0,17.4,85.4,-1.1945,-0.0966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-4.75,5.4,5.1,16.8,70.9,-1.4045,-0.4866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-4.5,5.4,5.1,15.8,71.1,-1.4245,-0.4866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-4.25,5.2,5.1,15.6,49.1,-1.0945,-0.9466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-4.0,5.6,5.5,15.3,46.8,-1.1345,-1.0666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-3.75,6.1,6.2,15.7,64.7,-1.5345,-0.7266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-3.5,7.9,7.6,16.2,97.7,-2.1745,0.2934,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-3.25,9.5,9.4,15.8,113.8,-2.4145,1.0634,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-3.0,13.2,15.2,15.2,112.7,-3.3745,1.4134,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-2.75,14.9,18.4,14.4,100.9,-4.0745,0.7834,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-2.5,14.4,23.5,13.4,112.5,-3.6845,1.5234,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-2.25,11.6,20.6,13.2,137.2,-2.1945,2.3734,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-2.0,10.0,11.6,14.3,151.2,-1.3345,2.4234,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-1.75,7.2,8.4,14.9,118.7,-1.7445,0.9534,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-1.5,9.8,11.6,14.9,79.0,-2.6645,-0.5166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-1.25,7.5,7.6,14.8,52.9,-1.6645,-1.2566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-1.0,8.4,9.4,15.1,34.8,-1.3345,-1.9166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-0.75,8.9,11.6,15.0,32.1,-1.3145,-2.0966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-0.5,5.5,5.8,14.7,27.6,-0.7045,-1.3466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,-0.25,5.0,5.1,15.4,3.5,-0.0845,-1.3966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.75,0.0,10.2,10.5,18.8,327.3,1.5255,-2.3766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-6.75,9.7,11.2,18.7,59.4,-2.3145,-1.3666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-6.5,11.1,13.8,18.4,68.1,-2.8545,-1.1466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-6.25,9.7,12.7,18.1,64.7,-2.4245,-1.1466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-6.0,8.3,9.4,19.1,80.6,-2.2845,-0.3766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-5.75,8.8,9.8,19.3,101.9,-2.3945,0.5034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-5.5,8.4,8.0,18.9,92.8,-2.3245,0.1134,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-5.25,6.9,6.6,18.5,88.6,-1.9145,-0.0466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-5.0,6.5,6.2,17.2,85.0,-1.8045,-0.1566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-4.75,6.4,6.2,16.2,73.7,-1.6945,-0.4966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-4.5,5.3,5.1,15.5,70.3,-1.3845,-0.4966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-4.25,5.6,5.5,15.9,66.4,-1.4345,-0.6266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-4.0,10.3,17.0,16.7,55.5,-2.3645,-1.6266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-3.75,14.6,20.6,16.4,52.3,-3.2045,-2.4766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-3.5,11.7,14.8,16.2,63.6,-2.9145,-1.4466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-3.25,12.5,17.0,16.1,95.4,-3.4445,0.3234,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-3.0,17.9,31.8,15.7,105.7,-4.7745,1.3434,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-2.75,18.2,33.2,15.1,104.4,-4.8845,1.2534,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-2.5,16.1,31.0,14.3,105.7,-4.3145,1.2134,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-2.25,10.8,16.6,14.6,111.0,-2.7945,1.0734,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-2.0,10.0,13.4,15.4,117.9,-2.4645,1.3034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-1.75,9.6,12.3,15.6,112.0,-2.4845,1.0034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-1.5,9.6,10.5,14.7,100.6,-2.6345,0.4934,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-1.25,7.2,7.3,14.1,83.2,-1.9945,-0.2366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-1.0,6.2,6.2,14.4,53.7,-1.3845,-1.0166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-0.75,4.2,4.4,16.0,359.2,0.0155,-1.1666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-0.5,2.8,3.0,17.6,287.8,0.7355,-0.2366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,-0.25,5.5,5.5,17.6,265.0,1.5155,0.1334,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.0,1.5,14.3,19.9,22.3,71.4,-3.7745,-1.2666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-7.0,7.5,7.3,17.4,12.6,-0.4545,-2.0366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-6.75,6.1,5.8,17.6,29.5,-0.8345,-1.4766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-6.5,5.1,4.8,18.0,49.8,-1.0845,-0.9166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-6.25,6.2,5.8,18.1,82.4,-1.7045,-0.2266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-6.0,6.0,6.6,18.3,98.0,-1.6545,0.2334,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-5.75,9.4,15.6,19.1,94.4,-2.6145,0.2034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-5.5,10.4,17.0,18.9,76.2,-2.8045,-0.6866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-5.25,7.3,6.9,17.4,57.5,-1.7045,-1.0866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-5.0,5.7,5.1,16.6,70.5,-1.4845,-0.5266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-4.75,5.5,5.1,16.1,74.7,-1.4845,-0.4066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-4.5,6.3,5.8,16.0,52.8,-1.3945,-1.0566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-4.25,6.4,6.2,16.0,47.2,-1.3145,-1.2166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-4.0,7.9,7.3,15.8,52.6,-1.7345,-1.3266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-3.75,12.7,15.2,15.6,52.2,-2.7945,-2.1666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-3.5,13.1,23.1,15.5,58.6,-3.1045,-1.8966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-3.25,16.9,32.5,16.0,83.4,-4.6645,-0.5366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-3.0,20.3,37.2,15.8,89.2,-5.6445,-0.0766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-2.75,21.3,35.7,15.7,96.8,-5.8645,0.7034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-2.5,18.3,32.5,15.3,104.1,-4.9345,1.2434,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-2.25,15.1,24.2,15.0,105.3,-4.0445,1.1034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-2.0,12.5,17.7,15.0,95.2,-3.4645,0.3134,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-1.75,11.5,15.9,15.4,80.3,-3.1445,-0.5366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-1.5,10.1,12.0,15.5,83.1,-2.7845,-0.3366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-1.25,7.2,7.3,15.1,97.0,-1.9845,0.2434,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-1.0,4.3,4.4,15.0,87.3,-1.1945,-0.0566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-0.75,3.0,3.3,16.4,322.8,0.5055,-0.6666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.25,-0.5,4.3,4.4,18.8,307.9,0.9455,-0.7366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-7.25,4.6,4.8,16.7,63.5,-1.1345,-0.5666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-7.0,5.6,5.5,17.0,17.2,-0.4645,-1.4966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-6.75,8.0,8.7,17.7,43.7,-1.5345,-1.6066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-6.5,8.4,12.3,18.0,55.8,-1.9245,-1.3066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-6.25,7.4,7.3,18.3,66.5,-1.8745,-0.8166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-6.0,6.5,6.6,18.6,78.6,-1.7645,-0.3566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-5.75,8.2,9.8,18.1,80.2,-2.2345,-0.3866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-5.5,7.3,6.2,17.2,69.2,-1.8845,-0.7166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-5.25,5.8,5.1,16.1,21.9,-0.6045,-1.5066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-5.0,6.2,5.5,16.0,19.3,-0.5745,-1.6366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-4.75,6.9,6.2,15.7,42.6,-1.3045,-1.4166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-4.5,6.4,5.5,14.5,50.5,-1.3645,-1.1266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-4.25,7.0,6.9,14.5,61.0,-1.7045,-0.9466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-4.0,9.5,9.4,14.4,82.2,-2.6145,-0.3566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-3.75,10.4,17.7,15.2,100.3,-2.8345,0.5134,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-3.5,13.8,31.4,15.8,105.2,-3.7045,1.0034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,39.5,-3.25,18.9,38.2,16.2,101.6,-5.1445,1.0534,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
