latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
51.02426,2.27113,310.65,0.33,0.55,2026-09-18,0117,N,nominal,2.0NRT,282.96,0.81,N
44.7716,33.86189,299.09,0.77,0.77,2026-09-18,0117,N,nominal,2.0NRT,281.82,0.87,N
50.69646,2.11221,295.59,0.34,0.56,2026-09-18,0117,N,nominal,2.0NRT,282.53,0.27,N
45.25955,31.67315,340.25,0.6,0.7,2026-09-18,0117,N,nominal,2.0NRT,288.03,5.54,N
48.45646,17.1906,307.34,0.41,0.37,2026-09-18,0117,N,nominal,2.0NRT,284.04,1.21,N
47.98581,16.6057,298.87,0.4,0.37,2026-09-18,0117,N,nominal,2.0NRT,283.99,0.79,N
48.27855,14.33574,331.04,0.38,0.36,2026-09-18,0117,N,nominal,2.0NRT,277.26,4.65,N
48.27775,14.34084,337.59,0.38,0.36,2026-09-18,0117,N,nominal,2.0NRT,276.56,4.65,N
48.27695,14.34595,295.65,0.38,0.36,2026-09-18,0117,N,nominal,2.0NRT,273.18,0.81,N
48.27529,14.33458,331.07,0.38,0.36,2026-09-18,0117,N,nominal,2.0NRT,274.57,4.65,N
48.27449,14.33969,346.18,0.38,0.36,2026-09-18,0117,N,nominal,2.0NRT,276.37,4.65,N
48.27609,14.32948,300.99,0.38,0.36,2026-09-18,0117,N,nominal,2.0NRT,276.98,1.15,N
48.27362,14.32322,298.4,0.38,0.36,2026-09-18,0117,N,nominal,2.0NRT,273.62,0.75,N
48.98446,1.75905,308.36,0.34,0.56,2026-09-18,0120,N,nominal,2.0NRT,283.6,0.71,N
48.98426,1.76382,296.37,0.34,0.56,2026-09-18,0120,N,nominal,2.0NRT,283.32,0.71,N
45.12106,25.41783,317.11,0.32,0.55,2026-09-18,0120,N,nominal,2.0NRT,284.18,1.35,N
46.11077,17.00292,303.72,0.43,0.38,2026-09-18,0120,N,nominal,2.0NRT,282.53,0.9,N
44.90816,22.45298,296.88,0.48,0.48,2026-09-18,0120,N,nominal,2.0NRT,281.27,1.3,N
44.90709,22.43806,303.11,0.48,0.48,2026-09-18,0120,N,nominal,2.0NRT,278.97,0.8,N
44.90517,22.44587,299.47,0.48,0.48,2026-09-18,0120,N,nominal,2.0NRT,281.82,2.45,N
44.90283,22.43614,296.88,0.48,0.48,2026-09-18,0120,N,nominal,2.0NRT,280.02,0.8,N
44.89021,22.44889,304.59,0.48,0.48,2026-09-18,0120,N,nominal,2.0NRT,282.99,1.08,N
45.99717,17.21452,298.24,0.43,0.38,2026-09-18,0120,N,nominal,2.0NRT,281.89,0.65,N
44.56999,22.56068,303.51,0.49,0.49,2026-09-18,0120,N,nominal,2.0NRT,276.82,1.93,N
44.56845,22.55993,305.42,0.49,0.49,2026-09-18,0120,N,nominal,2.0NRT,277.07,1.95,N
44.56697,22.56595,304.72,0.49,0.49,2026-09-18,0120,N,nominal,2.0NRT,276.58,1.53,N
44.08926,23.54888,298.1,0.56,0.52,2026-09-18,0120,N,nominal,2.0NRT,283.54,0.54,N
44.08449,23.54784,319.45,0.56,0.52,2026-09-18,0120,N,nominal,2.0NRT,283.57,2.45,N
44.15355,23.25848,296.31,0.54,0.51,2026-09-18,0120,N,nominal,2.0NRT,275.79,0.93,N
44.15072,23.24983,299.03,0.54,0.51,2026-09-18,0120,N,nominal,2.0NRT,273.55,1.8,N
44.14906,23.25636,314.31,0.54,0.51,2026-09-18,0120,N,nominal,2.0NRT,276.22,1.8,N
43.81413,24.29411,301.15,0.62,0.54,2026-09-18,0120,N,nominal,2.0NRT,281.98,1.15,N
46.06824,13.6279,309.81,0.38,0.36,2026-09-18,0120,N,nominal,2.0NRT,285.71,1.12,N
43.175,23.21439,313.83,0.58,0.52,2026-09-18,0120,N,nominal,2.0NRT,286.57,1.84,N
43.17509,23.21537,309.86,0.58,0.52,2026-09-18,0120,N,nominal,2.0NRT,286.11,3.55,N
45.46257,10.45391,318.81,0.42,0.37,2026-09-18,0120,N,nominal,2.0NRT,287.33,1.22,N
45.46186,10.45924,296.91,0.42,0.37,2026-09-18,0120,N,nominal,2.0NRT,284.39,1.22,N
42.71495,24.16857,313.44,0.33,0.55,2026-09-18,0120,N,nominal,2.0NRT,278.75,1.26,N
45.45914,10.45298,317.3,0.42,0.37,2026-09-18,0120,N,nominal,2.0NRT,286.96,1.22,N
45.45844,10.45831,298.91,0.42,0.37,2026-09-18,0120,N,nominal,2.0NRT,283.35,1.22,N
43.22594,22.09933,317.66,0.51,0.49,2026-09-18,0120,N,nominal,2.0NRT,285.55,1.88,N
43.22182,22.09635,307.41,0.51,0.49,2026-09-18,0120,N,nominal,2.0NRT,286.36,1.88,N
43.22515,22.09854,322.82,0.51,0.49,2026-09-18,0120,N,nominal,2.0NRT,286.27,3.13,N
44.86446,13.8268,300.96,0.39,0.36,2026-09-18,0120,N,nominal,2.0NRT,288.89,1.07,N
45.14703,9.9431,296.64,0.43,0.38,2026-09-18,0120,N,nominal,2.0NRT,286.03,0.88,N
45.14356,9.94219,315.04,0.43,0.38,2026-09-18,0120,N,nominal,2.0NRT,286.38,0.88,N
42.27426,24.06341,296.15,0.33,0.56,2026-09-18,0120,N,nominal,2.0NRT,280.44,0.26,N
45.22954,5.66572,298.71,0.41,0.45,2026-09-18,0120,N,nominal,2.0NRT,283.83,0.74,N
44.58038,11.13676,307.19,0.4,0.37,2026-09-18,0120,N,nominal,2.0NRT,287.03,1.01,N
44.5796,11.14036,309.95,0.4,0.37,2026-09-18,0120,N,nominal,2.0NRT,286.78,0.84,N
42.5509,21.06152,300.9,0.47,0.48,2026-09-18,0120,N,nominal,2.0NRT,281.65,0.54,N
42.95362,18.74464,319.94,0.55,0.43,2026-09-18,0120,N,nominal,2.0NRT,284.49,2.92,N
42.79787,19.13023,304.37,0.57,0.43,2026-09-18,0120,N,nominal,2.0NRT,281.17,1.75,N
42.79972,19.13156,300.76,0.57,0.43,2026-09-18,0120,N,nominal,2.0NRT,280.45,2.32,N
42.78883,19.14284,298.31,0.38,0.43,2026-09-18,0120,N,nominal,2.0NRT,281.02,0.95,N
42.78594,19.13684,297.44,0.38,0.43,2026-09-18,0120,N,nominal,2.0NRT,281.26,2.16,N
41.737,21.2916,300.81,0.51,0.49,2026-09-18,0120,N,nominal,2.0NRT,285.44,2.02,N
41.73657,21.2915,299.28,0.51,0.49,2026-09-18,0120,N,nominal,2.0NRT,285.18,1.68,N
43.9969,4.84912,299.69,0.44,0.46,2026-09-18,0120,N,nominal,2.0NRT,284.85,1.01,N
41.50213,19.74215,296.48,0.43,0.46,2026-09-18,0120,N,nominal,2.0NRT,280.86,0.49,N
40.28579,23.4442,305.31,0.35,0.57,2026-09-18,0120,N,nominal,2.0NRT,288.75,0.7,N
39.11421,27.52285,297.57,0.6,0.71,2026-09-18,0120,N,nominal,2.0NRT,286.31,0.61,N
42.57159,12.67459,300.53,0.38,0.36,2026-09-18,0120,N,nominal,2.0NRT,283.47,0.35,N
43.44759,4.89742,307.2,0.43,0.46,2026-09-18,0120,N,nominal,2.0NRT,286.89,1.09,N
43.44337,4.89671,329.63,0.43,0.46,2026-09-18,0120,N,nominal,2.0NRT,287.56,2.1,N
43.43963,4.89063,315.02,0.43,0.46,2026-09-18,0120,N,nominal,2.0NRT,287.34,2.1,N
43.4354,4.8899,302.91,0.43,0.46,2026-09-18,0120,N,nominal,2.0NRT,287.91,0.88,N
43.43493,4.89525,309.44,0.43,0.46,2026-09-18,0120,N,nominal,2.0NRT,286.74,0.88,N
43.4282,4.96963,301.78,0.42,0.45,2026-09-18,0120,N,nominal,2.0NRT,288.02,0.76,N
43.4307,4.89451,298.83,0.43,0.46,2026-09-18,0120,N,nominal,2.0NRT,286.62,0.88,N
38.74158,26.9444,299.05,0.58,0.69,2026-09-18,0120,N,nominal,2.0NRT,288.76,1.5,N
38.73953,26.95097,298.69,0.58,0.7,2026-09-18,0120,N,nominal,2.0NRT,288.66,1.5,N
38.73988,26.94466,302.92,0.58,0.7,2026-09-18,0120,N,nominal,2.0NRT,289.39,2.67,N
42.00891,12.71513,307.05,0.39,0.36,2026-09-18,0120,N,nominal,2.0NRT,289.94,0.92,N
41.26138,15.25607,302.21,0.43,0.38,2026-09-18,0120,N,nominal,2.0NRT,283.04,0.85,N
41.26039,15.26135,305.03,0.43,0.38,2026-09-18,0120,N,nominal,2.0NRT,283.87,0.85,N
40.62689,18.00002,303.63,0.57,0.43,2026-09-18,0120,N,nominal,2.0NRT,289.81,1.06,N
39.353,22.98406,306.57,0.35,0.57,2026-09-18,0120,N,nominal,2.0NRT,291.34,0.92,N
40.96389,15.90084,297.07,0.46,0.39,2026-09-18,0120,N,nominal,2.0NRT,286.79,0.54,N
40.83525,16.4481,329.34,0.48,0.4,2026-09-18,0120,N,nominal,2.0NRT,288.73,3.39,N
41.4372,12.81046,303.32,0.39,0.36,2026-09-18,0120,N,nominal,2.0NRT,289.22,0.43,N
38.37237,24.05877,301.54,0.42,0.61,2026-09-18,0120,N,nominal,2.0NRT,288.12,1.06,N
40.31395,15.89977,295.15,0.47,0.4,2026-09-18,0120,N,nominal,2.0NRT,284.47,0.83,N
37.91866,23.07213,303.12,0.39,0.59,2026-09-18,0122,N,nominal,2.0NRT,292.56,1.45,N
41.47715,-1.48902,295.66,0.43,0.62,2026-09-18,0122,N,nominal,2.0NRT,283.53,0.72,N
38.74834,16.18327,318.13,0.51,0.41,2026-09-18,0122,N,nominal,2.0NRT,292.28,3.08,N
38.79395,15.21269,343.84,0.47,0.39,2026-09-18,0122,N,nominal,2.0NRT,287.83,13.38,N
40.24648,-3.47739,313.01,0.54,0.68,2026-09-18,0122,N,nominal,2.0NRT,285.95,3.2,N
38.02586,15.75045,321.93,0.5,0.41,2026-09-18,0122,N,nominal,2.0NRT,287.22,1.84,N
38.02214,15.74944,301.25,0.5,0.41,2026-09-18,0122,N,nominal,2.0NRT,287.22,1.84,N
39.08024,9.01731,307.42,0.4,0.37,2026-09-18,0122,N,nominal,2.0NRT,296.27,1.53,N
37.75206,15.03332,298.23,0.48,0.4,2026-09-18,0122,N,nominal,2.0NRT,286.15,1.18,N
37.74973,15.04522,301.03,0.48,0.4,2026-09-18,0122,N,nominal,2.0NRT,288.86,1.47,N
37.7472,15.03866,296.56,0.48,0.4,2026-09-18,0122,N,nominal,2.0NRT,286.2,1.18,N
37.74606,15.04446,297.14,0.48,0.4,2026-09-18,0122,N,nominal,2.0NRT,285.9,1.47,N
37.74369,15.05654,303.75,0.48,0.4,2026-09-18,0122,N,nominal,2.0NRT,288.69,1.85,N
37.74249,15.06266,304.51,0.48,0.4,2026-09-18,0122,N,nominal,2.0NRT,290.35,1.85,N
37.75225,14.99358,302.28,0.47,0.4,2026-09-18,0122,N,nominal,2.0NRT,278.27,0.93,N
37.43826,15.02809,322,0.48,0.4,2026-09-18,0122,N,nominal,2.0NRT,290.78,2.54,N
37.80043,13.09785,308.04,0.41,0.37,2026-09-18,0122,N,nominal,2.0NRT,290.59,0.86,N
37.72747,12.61568,311.62,0.4,0.37,2026-09-18,0122,N,nominal,2.0NRT,291.41,1.11,N
37.72333,12.61928,311.32,0.4,0.37,2026-09-18,0122,N,nominal,2.0NRT,291.53,1.11,N
37.71999,12.61837,309.95,0.4,0.37,2026-09-18,0122,N,nominal,2.0NRT,291.73,1.06,N
37.4171,13.34396,306.73,0.42,0.38,2026-09-18,0122,N,nominal,2.0NRT,290.04,0.74,N
37.01003,14.34842,302.25,0.46,0.39,2026-09-18,0122,N,nominal,2.0NRT,289.57,0.51,N
38.82815,-6.5693,297.49,0.77,0.77,2026-09-18,0122,N,nominal,2.0NRT,279.47,0.87,N
38.37774,-0.54653,298.12,0.36,0.58,2026-09-18,0122,N,nominal,2.0NRT,286.55,0.75,N
38.37492,-0.54471,302.75,0.36,0.57,2026-09-18,0122,N,nominal,2.0NRT,286.87,0.49,N
36.77709,10.20229,300.29,0.38,0.36,2026-09-18,0122,N,nominal,2.0NRT,284.2,0.51,N
36.58892,10.31815,305.69,0.38,0.36,2026-09-18,0122,N,nominal,2.0NRT,290.93,1.02,N
36.87648,6.9432,303.79,0.44,0.39,2026-09-18,0122,N,nominal,2.0NRT,289.09,1.1,N
36.86779,6.98257,305.75,0.44,0.39,2026-09-18,0122,N,nominal,2.0NRT,287,0.78,N
36.76082,7.30613,303.69,0.43,0.38,2026-09-18,0122,N,nominal,2.0NRT,289.01,0.63,N
36.74737,6.25807,303.58,0.47,0.4,2026-09-18,0122,N,nominal,2.0NRT,284.17,1.74,N
36.42105,7.64775,303.01,0.42,0.38,2026-09-18,0122,N,nominal,2.0NRT,290.15,0.54,N
36.96468,-1.90508,303.05,0.42,0.61,2026-09-18,0122,N,nominal,2.0NRT,287.79,0.94,N
36.02142,5.31031,304.99,0.51,0.41,2026-09-18,0122,N,nominal,2.0NRT,287.56,1.5,N
32.61678,22.72799,312.68,0.51,0.66,2026-09-18,0122,N,nominal,2.0NRT,289.47,2.02,N
35.86798,6.0242,305.71,0.47,0.4,2026-09-18,0122,N,nominal,2.0NRT,285.46,1.03,N
35.86853,6.02276,306.33,0.47,0.4,2026-09-18,0122,N,nominal,2.0NRT,285.34,0.73,N
35.87754,4.44783,307.18,0.55,0.43,2026-09-18,0122,N,nominal,2.0NRT,291.76,1.64,N
35.70831,4.47817,308.74,0.55,0.43,2026-09-18,0122,N,nominal,2.0NRT,293.3,1.08,N
35.34869,5.76296,306.86,0.48,0.4,2026-09-18,0122,N,nominal,2.0NRT,279.07,1.61,N
35.8097,-0.25509,326.18,0.33,0.55,2026-09-18,0122,N,nominal,2.0NRT,266.13,0.64,N
35.81023,-0.26253,296.04,0.33,0.55,2026-09-18,0122,N,nominal,2.0NRT,263.31,1.69,N
35.80997,-0.25886,304.96,0.33,0.55,2026-09-18,0122,N,nominal,2.0NRT,265.33,0.64,N
35.8048,-0.25907,324.1,0.33,0.55,2026-09-18,0122,N,nominal,2.0NRT,260.36,0.87,N
35.80453,-0.25543,295.1,0.33,0.55,2026-09-18,0122,N,nominal,2.0NRT,257.75,0.87,N
33.92025,12.67904,322.61,0.44,0.38,2026-09-18,0122,N,nominal,2.0NRT,294.2,1.57,N
34.97984,5.71304,305.57,0.47,0.4,2026-09-18,0122,N,nominal,2.0NRT,285.45,1.16,N
35.56651,-0.94065,301.55,0.36,0.57,2026-09-18,0122,N,nominal,2.0NRT,287.65,0.96,N
33.89409,12.60355,314.91,0.44,0.38,2026-09-18,0122,N,nominal,2.0NRT,294.02,1.65,N
33.89323,12.6082,308.11,0.44,0.38,2026-09-18,0122,N,nominal,2.0NRT,293.94,1.38,N
33.89062,12.60263,308.51,0.44,0.38,2026-09-18,0122,N,nominal,2.0NRT,293.22,1.65,N
33.88975,12.60728,307.35,0.44,0.38,2026-09-18,0122,N,nominal,2.0NRT,293,1.38,N
32.00625,20.13167,309.13,0.38,0.59,2026-09-18,0122,N,nominal,2.0NRT,290,1.59,N
32.00525,20.1356,301.29,0.38,0.59,2026-09-18,0122,N,nominal,2.0NRT,289.08,0.78,N
32.00497,20.13092,304.77,0.38,0.59,2026-09-18,0122,N,nominal,2.0NRT,289.23,1.19,N
32.00398,20.13487,303.69,0.38,0.59,2026-09-18,0122,N,nominal,2.0NRT,289.27,0.79,N
34.50404,6.98034,304.03,0.42,0.38,2026-09-18,0122,N,nominal,2.0NRT,291.47,0.54,N
32.62397,14.32993,324.97,0.54,0.42,2026-09-18,0122,N,nominal,2.0NRT,293.41,3.58,N
34.43697,2.05822,304.45,0.47,0.48,2026-09-18,0122,N,nominal,2.0NRT,288.37,1.52,N
32.82049,12.97416,310.88,0.46,0.39,2026-09-18,0122,N,nominal,2.0NRT,293.6,1.58,N
32.82011,12.97231,316.59,0.46,0.39,2026-09-18,0122,N,nominal,2.0NRT,294.22,1.42,N
32.77723,13.10017,310.37,0.47,0.4,2026-09-18,0122,N,nominal,2.0NRT,293.43,0.88,N
32.33138,15.2433,307.57,0.4,0.44,2026-09-18,0122,N,nominal,2.0NRT,293.15,1.01,N
32.3305,15.2475,318.47,0.4,0.44,2026-09-18,0122,N,nominal,2.0NRT,293.04,1.08,N
32.7901,12.67564,307.72,0.45,0.39,2026-09-18,0122,N,nominal,2.0NRT,293.92,1.98,N
32.78658,12.6747,306.97,0.45,0.39,2026-09-18,0122,N,nominal,2.0NRT,293.04,1.3,N
34.59545,-2.34845,298.05,0.42,0.61,2026-09-18,0122,N,nominal,2.0NRT,286.3,0.65,N
30.40659,19.59807,316.33,0.39,0.59,2026-09-18,0124,N,nominal,2.0NRT,290.71,1.8,N
33.12606,3.32108,304.27,0.39,0.44,2026-09-18,0124,N,nominal,2.0NRT,263.17,0.99,N
31.95583,11.14537,327.05,0.41,0.37,2026-09-18,0124,N,nominal,2.0NRT,294.07,2.62,N
31.95624,11.14683,319.51,0.41,0.37,2026-09-18,0124,N,nominal,2.0NRT,293.5,1.47,N
31.95285,11.14599,304.74,0.41,0.37,2026-09-18,0124,N,nominal,2.0NRT,291.28,1.47,N
32.5149,6.71163,312.35,0.42,0.37,2026-09-18,0124,N,nominal,2.0NRT,288.36,0.94,N
32.4436,6.62742,321.21,0.42,0.37,2026-09-18,0124,N,nominal,2.0NRT,290.87,1.73,N
32.35597,6.97491,301.52,0.41,0.37,2026-09-18,0124,N,nominal,2.0NRT,291.32,0.91,N
32.35535,6.97923,306.48,0.41,0.37,2026-09-18,0124,N,nominal,2.0NRT,291.53,0.86,N
32.33562,7.01979,314.93,0.41,0.37,2026-09-18,0124,N,nominal,2.0NRT,291.81,0.57,N
31.39842,12.14532,323.81,0.45,0.39,2026-09-18,0124,N,nominal,2.0NRT,291.23,1.68,N
31.39489,12.14443,306.59,0.45,0.39,2026-09-18,0124,N,nominal,2.0NRT,289.56,1.68,N
29.23053,21.5504,300.49,0.53,0.67,2026-09-18,0124,N,nominal,2.0NRT,290.28,0.44,N
32.22741,6.71907,318.98,0.41,0.37,2026-09-18,0124,N,nominal,2.0NRT,292.4,1.68,N
29.21523,21.64301,300.93,0.54,0.68,2026-09-18,0124,N,nominal,2.0NRT,289.93,0.75,N
29.19278,21.42848,319.17,0.52,0.67,2026-09-18,0124,N,nominal,2.0NRT,290.7,2.1,N
29.14675,21.45348,306.65,0.53,0.67,2026-09-18,0124,N,nominal,2.0NRT,290.28,1,N
31.3192,11.80518,335.74,0.44,0.38,2026-09-18,0124,N,nominal,2.0NRT,292.96,3.67,N
31.31572,11.80433,315.97,0.44,0.38,2026-09-18,0124,N,nominal,2.0NRT,289.99,1.8,N
32.13446,6.46917,339.31,0.42,0.38,2026-09-18,0124,N,nominal,2.0NRT,296.01,12.62,N
31.70386,9.24303,304.91,0.38,0.36,2026-09-18,0124,N,nominal,2.0NRT,293.11,0.64,N
28.8184,22.25547,303.1,0.6,0.7,2026-09-18,0124,N,nominal,2.0NRT,289.02,1.2,N
28.83546,22.11824,303.21,0.58,0.7,2026-09-18,0124,N,nominal,2.0NRT,290.12,1.67,N
28.83385,22.1241,303.27,0.58,0.7,2026-09-18,0124,N,nominal,2.0NRT,289.77,1.39,N
28.83224,22.12993,306.73,0.59,0.7,2026-09-18,0124,N,nominal,2.0NRT,289.37,1.39,N
31.38911,10.60495,316.46,0.4,0.37,2026-09-18,0124,N,nominal,2.0NRT,290.99,0.78,N
28.81915,22.25592,301.79,0.6,0.7,2026-09-18,0124,N,nominal,2.0NRT,289.15,1.47,N
28.8339,22.12408,301.82,0.59,0.7,2026-09-18,0124,N,nominal,2.0NRT,289.52,2.73,N
28.83233,22.12993,312.47,0.59,0.7,2026-09-18,0124,N,nominal,2.0NRT,289.47,1.55,N
29.03717,20.7847,331.7,0.49,0.65,2026-09-18,0124,N,nominal,2.0NRT,290.87,3.63,N
29.78664,17.56102,306.8,0.61,0.53,2026-09-18,0124,N,nominal,2.0NRT,288.75,0.49,N
28.87115,21.22084,310.25,0.52,0.67,2026-09-18,0124,N,nominal,2.0NRT,290.47,1.05,N
28.90912,20.98056,367,0.5,0.66,2026-09-18,0124,N,high,2.0NRT,293.01,11.64,N
28.91316,20.96535,309.1,0.5,0.66,2026-09-18,0124,N,nominal,2.0NRT,290.33,1.59,N
28.91182,20.97043,318.02,0.5,0.66,2026-09-18,0124,N,nominal,2.0NRT,290.64,1.59,N
29.78584,17.55898,308.39,0.61,0.53,2026-09-18,0124,N,nominal,2.0NRT,288.83,1.48,N
28.87178,21.2232,311.45,0.52,0.67,2026-09-18,0124,N,nominal,2.0NRT,290.34,0.91,N
29.82115,17.29078,301.81,0.59,0.53,2026-09-18,0124,N,nominal,2.0NRT,289.1,0.61,N
31.84719,6.05248,323.24,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,294.77,2.7,N
29.23387,19.69755,347.87,0.42,0.61,2026-09-18,0124,N,nominal,2.0NRT,291.35,9.07,N
28.90839,20.98205,367,0.5,0.66,2026-09-18,0124,N,high,2.0NRT,292.66,6.01,N
28.91234,20.9668,319.91,0.5,0.66,2026-09-18,0124,N,nominal,2.0NRT,291.03,3.1,N
28.9097,20.97698,305.7,0.5,0.66,2026-09-18,0124,N,nominal,2.0NRT,290.5,6.01,N
29.22839,19.6957,367,0.42,0.61,2026-09-18,0124,N,high,2.0NRT,292.09,9.07,N
29.22733,19.69996,305.25,0.42,0.61,2026-09-18,0124,N,nominal,2.0NRT,289.37,9.07,N
28.90317,20.95265,342.49,0.5,0.66,2026-09-18,0124,N,nominal,2.0NRT,290.69,5.43,N
28.7122,21.45479,318.09,0.54,0.68,2026-09-18,0124,N,nominal,2.0NRT,291.05,1.74,N
31.8085,5.99392,300.49,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,288.94,0.18,N
31.79994,6.05764,307,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,293.19,0.7,N
28.71148,21.3833,315.87,0.53,0.67,2026-09-18,0124,N,nominal,2.0NRT,290.62,2.2,N
28.68353,21.4627,307.66,0.54,0.68,2026-09-18,0124,N,nominal,2.0NRT,290.84,0.69,N
31.78825,6.06476,313.67,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,290.82,0.69,N
28.67745,21.4606,306.45,0.54,0.68,2026-09-18,0124,N,nominal,2.0NRT,290.78,0.74,N
31.78476,6.06409,305.81,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,289.99,0.69,N
31.75518,6.14422,299.84,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,287.98,0.31,N
31.76088,6.02474,303.62,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,290.9,0.49,N
28.70831,21.45248,318.59,0.54,0.68,2026-09-18,0124,N,nominal,2.0NRT,290.97,1.79,N
28.71329,21.38278,315.63,0.54,0.67,2026-09-18,0124,N,nominal,2.0NRT,290.55,0.86,N
28.67975,21.46035,318.2,0.54,0.68,2026-09-18,0124,N,nominal,2.0NRT,290.82,1.83,N
31.84877,5.05543,309.35,0.47,0.4,2026-09-18,0124,N,nominal,2.0NRT,279.31,1.89,N
31.67647,6.19843,299.45,0.42,0.38,2026-09-18,0124,N,nominal,2.0NRT,288.27,0.3,N
31.70531,5.95837,303.52,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,290.87,0.66,N
31.67565,6.04606,306.98,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,291.61,1.26,N
31.66806,6.04927,307.78,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,289.73,2.03,N
31.66746,6.05379,301.33,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,290.06,4.03,N
31.66685,6.05831,307.27,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,290.65,4.03,N
31.66625,6.06283,302.81,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,291.08,0.85,N
31.66458,6.0486,334.75,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,290.27,2.03,N
31.66397,6.05311,346.72,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,293.39,4.03,N
31.66337,6.05763,350.13,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,295.17,4.03,N
31.66277,6.06216,313.77,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,288.29,0.85,N
31.66742,6.05178,315.68,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,290.47,3.94,N
31.6668,6.0563,311.22,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,290.65,4.37,N
31.66618,6.06081,301.11,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,289.69,4.37,N
31.66556,6.06532,299.66,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,289.47,0.53,N
31.66394,6.05111,349.22,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,294.11,3.94,N
31.66332,6.05562,349.27,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,294.9,4.37,N
31.66269,6.06014,333.29,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,292.18,4.37,N
31.69706,5.80916,297.61,0.44,0.38,2026-09-18,0124,N,nominal,2.0NRT,284.44,0.77,N
31.66207,6.06465,304.53,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,288.17,0.53,N
31.66045,6.05046,309.5,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,288.98,1.03,N
31.65983,6.05497,310.27,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,289.85,1.18,N
31.65921,6.05948,312.19,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,288.31,1.18,N
31.6865,5.80721,297.81,0.44,0.38,2026-09-18,0124,N,nominal,2.0NRT,278.77,0.4,N
29.4407,17.96762,330.21,0.33,0.55,2026-09-18,0124,N,nominal,2.0NRT,289.03,1.77,N
31.74898,5.22725,313.75,0.46,0.39,2026-09-18,0124,N,nominal,2.0NRT,287.79,0.73,N
31.63297,5.98964,301.98,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,285.2,0.53,N
31.63323,5.77373,328.56,0.44,0.38,2026-09-18,0124,N,nominal,2.0NRT,278.3,3.45,N
28.9121,19.76909,341.61,0.43,0.62,2026-09-18,0124,N,nominal,2.0NRT,290.84,19.75,N
28.91093,19.77369,367,0.43,0.62,2026-09-18,0124,N,high,2.0NRT,298.17,31.36,N
28.90981,19.7781,310.16,0.43,0.62,2026-09-18,0124,N,nominal,2.0NRT,291.53,31.36,N
31.59059,5.9584,323.02,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,286.55,1.73,N
28.90667,19.76686,353.96,0.43,0.62,2026-09-18,0124,N,nominal,2.0NRT,290.04,19.75,N
28.90542,19.77172,355.42,0.43,0.62,2026-09-18,0124,N,nominal,2.0NRT,289.79,31.36,N
28.9043,19.77615,335.98,0.43,0.62,2026-09-18,0124,N,nominal,2.0NRT,290.75,31.36,N
31.5877,5.95322,309.28,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,288.37,2.59,N
31.58966,5.91164,328.8,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,283.33,1.73,N
31.5842,5.95257,331.8,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,289.21,2.59,N
29.07294,19.0592,356.59,0.39,0.59,2026-09-18,0124,N,nominal,2.0NRT,292.44,19.37,N
29.07197,19.06311,348.86,0.39,0.59,2026-09-18,0124,N,nominal,2.0NRT,293.87,8.97,N
31.59027,5.90709,308.97,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,281.54,2.08,N
31.58359,5.9571,298.99,0.43,0.38,2026-09-18,0124,N,nominal,2.0NRT,286.62,1.52,N
29.071,19.06701,311.37,0.39,0.59,2026-09-18,0124,N,nominal,2.0NRT,290.39,8.97,N
